name,state,dept_type,url
novi police department,michigan,city/village agencies,https://www.cityofnovi.org/Government/City-Services/Public-Safety/Police.aspx
oakland community college police,michigan,college and university agencies,https://www.oaklandcc.edu/publicsafety/
oakland county sheriff's office,michigan,county agencies,https://www.oakgov.com/sheriff/pages/default.aspx
oakland university police,michigan,college and university agencies,https://oupolice.com/
oak park police department,michigan,city/village agencies,http://www.oakparkmi.gov/departments/public_safety/index.php
oceana county sheriff's office,michigan,county agencies,https://oceana.mi.us/government/departments/sheriff/
ogemaw county sheriff's office,michigan,county agencies,https://www.ocmi.us/sheriff/
olivet police department,michigan,city/village agencies,http://www.cityofolivet.org/departments/police-department
onaway police department,michigan,city/village agencies,https://onawaymi.com/
ontonagon county sheriff's office,michigan,county agencies,https://www.ontonagoncounty.org/county-offices/sheriff-department/
orchard lake police department,michigan,city/village agencies,http://www.cityoforchardlake.com/departments/police.php
osceola county sheriff's office,michigan,county agencies,http://www.osceola-county.org/residents/county_departments/sheriff_1/index.php
oscoda county sheriff's office,michigan,county agencies,https://www.oscodacountymi.com/sheriff-department/
otisville police department,michigan,city/village agencies,http://www.otisvillemi.com/police.php
otsego county sheriff's office,michigan,county agencies,https://www.otsegocountymi.gov/public-safety-2/sheriff/
otsego police department,michigan,city/village agencies,https://www.cityofotsego.org/otsego-police-department/
ottawa county sheriff's office,michigan,county agencies,https://www.miottawa.org/sheriff/
ovid police department,michigan,city/village agencies,http://www.ovidmi.org/government
owendale police department,michigan,city/village agencies,https://www.usacops.com/mi/p48754/index.html
owosso police department,michigan,city/village agencies,http://www.ci.owosso.mi.us/Departments-Services/Police
oxford police department,michigan,city/village agencies,https://www.thevillageofoxford.org/
parchment police department,michigan,city/village agencies,https://www.parchment.org/police-department/
parma police department,michigan,city/village agencies,http://www.cityofparmapolice.com/
paw paw police department,michigan,city/village agencies,https://www.pawpaw.net/village-departments/police-department
peck police department,michigan,city/village agencies,https://www.sanilaccounty.net/publicpages/Entity.aspx?ID=154
pentwater police department,michigan,city/village agencies,https://pentwatervillage.org/police.php
perry police department,michigan,city/village agencies,http://perry.mi.us/Departments/PoliceDepartment.aspx
pigeon police department,michigan,city/village agencies,https://pigeonmichigan.com/departments-staff
pinckney police department,michigan,city/village agencies,http://villageofpinckney.org/emergencies-call-911/
pinconning police department,michigan,city/village agencies,https://cityofpinconning.org/services/police/
pittsfield township police department,michigan,township agencies,https://pittsfield-mi.gov/index.aspx?NID=310
plainwell police department,michigan,city/village agencies,http://www.plainwell.org/Government/City-Departments/Public-Safety.aspx
pleasant ridge police department,michigan,city/village agencies,https://cityofpleasantridge.org/pleasant-ridge-police/
plymouth police department,michigan,city/village agencies,https://www.ci.plymouth.mi.us/index.aspx?NID=26
plymouth township police department,michigan,township agencies,http://www.plymouthtwp.org/government/departments/police_department/index.php
portage police department,michigan,city/village agencies,https://www.portagemi.gov/324/Police-Division
port austin police department,michigan,city/village agencies,http://www.villageofportaustin.com/index_Police.htm
port huron police department,michigan,city/village agencies,http://www.porthuronpolice.org/
portland police department,michigan,city/village agencies,https://www.portland-michigan.org/158/Police-Department
port sanilac police department,michigan,city/village agencies,https://www.portsanilac.net/public-safety
potterville police department,michigan,city/village agencies,https://pottervillemi.org/potterville-police-department/
prairieville township police department,michigan,township agencies,http://www.prairievilletwp-mi.org/TownshipPoliceDepartment.aspx
presque isle county sheriff's office,michigan,county agencies,http://www.presqueislesheriff.com/
raisin township police department,michigan,city/village agencies,https://raisinchartertownship.com/about-us/general/
reading police department,michigan,city/village agencies,http://reading.mi.us/departments/police-department.aspx
redford township police department,michigan,township agencies,http://www.redfordtwp.com/government/departments/police
reed city police department,michigan,city/village agencies,https://www.reedcity.org/
reese police department,michigan,city/village agencies,https://www.villageofreese.net/police-department
richmond police department,michigan,city/village agencies,https://www.cityofrichmond.net/165/Police
river rouge police department,michigan,city/village agencies,https://cityofriverrouge.com/departments/public-safety/police-department/
riverview police department,michigan,city/village agencies,http://www.cityofriverview.com/departments/police_department/index.php
rochester police department,michigan,city/village agencies,https://www.ci.rochester.mi.us/176/Police-Department
rockford department of public safety,michigan,city/village agencies,https://www.rockford.mi.us/Government/SERVICES/PublicSafety/PoliceServices/tabid/10790
rockwood police department,michigan,city/village agencies,http://www.rockwoodmi.org/police-department
rogers city police department,michigan,city/village agencies,http://www.rogerscity.com/police-department.html
romeo police department,michigan,city/village agencies,https://www.villageofromeo.org/departments/police-department/
romulus police department,michigan,city/village agencies,http://www.romulusgov.com/departments/public_safety/police/index.php
roosevelt park police department,michigan,city/village agencies,https://rooseveltpark.org/police/
roscommon county sheriff's office,michigan,county agencies,https://www.roscommoncounty.net/199/Sheriff
rose city police department,michigan,city/village agencies,https://rosecitymi.org/
roseville police department,michigan,city/village agencies,https://www.roseville-mi.gov/departments/police/index.php
rothbury police department,michigan,city/village agencies,https://oceana.mi.us/government/departments/sheriff/
royal oak police department,michigan,city/village agencies,https://www.romi.gov/304/Police
saginaw county sheriff's office,michigan,county agencies,https://www.saginawcounty.com/departments/public_safety/sheriff/index.php
saginaw police department,michigan,city/village agencies,https://www.saginaw-mi.com/departments/communitypublicsafety/police/
saginaw valley state university police,michigan,college and university agencies,https://www.svsu.edu/universitypolice/
saint clair county sheriff's office,michigan,county agencies,http://www.stclaircounty.org/offices/sheriff/
saint joseph county sheriff's office,michigan,county agencies,https://www.stjosephcountymi.org/sheriff/
saline police department,michigan,city/village agencies,http://www.cityofsaline.org/police/
sand lake police department,michigan,city/village agencies,https://www.woodtv.com/news/kent-county/sand-lake-shuts-down-police-department/
sandusky police department,michigan,city/village agencies,http://www.misandusky.com/city_services/police_department.php
sanilac county sheriff's office,michigan,county agencies,https://www.sanilaccounty.net/PublicPages/Entity.aspx?ID=228
saugatuck police department,michigan,city/village agencies,https://ci.douglas.mi.us/police-department/
sault ste marie police department,michigan,city/village agencies,https://www.saultcity.com/public-safety
schoolcraft county sheriff's office,michigan,county agencies,https://www.schoolcraftcounty.net/departments_1.php?go=Sheriff
schoolcraft police department,michigan,city/village agencies,https://villageofschoolcraft.com/police-department/
scottville police department,michigan,city/village agencies,https://cityofscottville.org/
shelby police department,michigan,city/village agencies,https://www.shelbytwp.org/departments/police_department/
shelby township police department,michigan,township agencies,https://www.shelbytwp.org/departments/police_department/
shepherd police department,michigan,city/village agencies,https://www.villageofshepherd.org/shepherd-police-department/
shiawassee county sheriff's office,michigan,county agencies,https://www.shiawassee.net/Sheriff/
silver creek township police department,michigan,township agencies,https://www.silvercreektwpmi.org/
southfield police department,michigan,city/village agencies,https://www.cityofsouthfield.com/departments/police-department
southgate police department,michigan,city/village agencies,https://www.southgatemi.org/departments/police_department.php
south haven police department,michigan,city/village agencies,http://www.south-haven.com/police/index.php
south lyon police department,michigan,city/village agencies,http://www.southlyonmi.org/departments/police_department/index.php
south rockwood police department,michigan,city/village agencies,https://www.villageofsouthrockwoodmi.com/departments/police_department/index.php
sparta police department,michigan,city/village agencies,https://spartami.org/police-department.php
spaulding township police department,michigan,township agencies,https://spauldingtwp.com/
spring arbor police department,michigan,city/village agencies,https://springarbor.org/departments/police-department/
springfield police department,michigan,city/village agencies,https://www.springfieldmich.com/departments/public_safety/index.php
spring lake police department,michigan,city/village agencies,http://www.miottawa.org/sheriff/springlakevillage.htm
springport township police department,michigan,township agencies,http://www.springportmi.com/police.html
st. charles police department,michigan,city/village agencies,https://stcmi.com/
st. clair police department,michigan,city/village agencies,http://www.cityofstclair.com/departments/police-department/
st. clair shores police department,michigan,city/village agencies,https://www.scsmi.net/240/Police
sterling heights police department,michigan,city/village agencies,https://www.sterling-heights.net/466/Police-Department
st. ignace police department,michigan,city/village agencies,https://www.cityofstignace.com/index.php?page=Police_Department_Overview
st. johns police department,michigan,city/village agencies,http://cityofstjohnsmi.com/Departments/Police
st. joseph police department,michigan,city/village agencies,https://www.sjcity.com/government/departments/public-safety-department
st. louis police department,michigan,city/village agencies,https://www.stlouismi.com/1/stlouis/police_department.asp
stockbridge police department,michigan,city/village agencies,http://vosmi.org/PublicSafety/Police.aspx
sturgis police department,michigan,city/village agencies,http://www.sturgismi.gov/police/
suttons bay police department,michigan,city/village agencies,https://www.leelanau.cc/sheriff.asp
swartz creek police department,michigan,city/village agencies,https://www.cityofswartzcreek.org/index.php/police/police-department.html
sylvan lake police department,michigan,city/village agencies,http://www.sylvanlake.org/residents/police_dept/index.php
taylor police department,michigan,city/village agencies,https://www.cityoftaylor.com/844/Contact-Directory
three oaks police department,michigan,city/village agencies,http://www.threeoaksvillage.org/departments/police/index.php
three rivers police department,michigan,city/village agencies,https://www.threeriversmi.org/city-departments/police/
traverse city police department,michigan,city/village agencies,https://www.traversecitymi.gov/police.asp
trenton police department,michigan,city/village agencies,http://www.trentonmi.org/index-Page.asp?Page_ID=14
troy police department,michigan,city/village agencies,https://troymi.gov/departments/police/index.php
tuscola county sheriff's office,michigan,county agencies,https://www.tuscolacounty.org/sheriff/
ubly police department,michigan,city/village agencies,http://ublymi.com/
unadilla township police department,michigan,township agencies,http://twp.unadilla.mi.us/PoliceDepartment.aspx
union city police department,michigan,city/village agencies,https://www.visitunioncity.com/2169/Police-Department
 university of michigan police department,michigan,college and university agencies,https://www.dpss.umich.edu/content/about/our-departments/police/
utica police department,michigan,city/village agencies,http://www.cityofutica.org/departments/utica_police/index.php
van buren county sheriff's office,michigan,county agencies,https://www.vbcsheriff.com/
van buren township department of public safety,michigan,township agencies,https://vanburen-mi.org/public-safety-2/
vassar police department,michigan,city/village agencies,https://www.cityofvassar.org/156/Police-Department
vernon police department,michigan,city/village agencies,http://www.villageofvernon.org/
vicksburg police department,michigan,city/village agencies,https://vicksburgmi.org/contact-us/
walker police department,michigan,city/village agencies,http://www.walker.city/resident/public_safety/police_department.php
walled lake police department,michigan,city/village agencies,https://walledlake.us/index.php/departments/public-service/police-department
warren police department,michigan,city/village agencies,https://www.cityofwarren.org/government/police-department/
washtenaw county sheriff's office,michigan,county agencies,https://www.washtenaw.org/1124/Sheriff
waterford township police department,michigan,township agencies,https://www.waterfordmi.gov/162/Police
waterloo township police department,michigan,township agencies,http://www.waterlootwpmi.com/
watervliet police department,michigan,city/village agencies,http://www.watervliet.org/
wayland police department,michigan,city/village agencies,http://www.cityofwayland.org/government/public-safety/police-department
wayne county sheriff's office,michigan,county agencies,http://www.sheriffconnect.com/
wayne police department,michigan,city/village agencies,https://www.ci.wayne.mi.us/index.php/police-dept
wayne state university police,michigan,college and university agencies,https://police.wayne.edu/
west bloomfield police department,michigan,township agencies,https://www.wbtownship.org/government/departments/police/police.php
west branch police department,michigan,city/village agencies,http://www.westbranch.com/departments/police.php
western michigan university police department,michigan,college and university agencies,https://wmudps.wmich.edu/
westland police department,michigan,city/village agencies,http://www.cityofwestland.com/departments/police-department
wexford county sheriff's office,michigan,county agencies,https://wexfordcounty.org/?page_id=209
white cloud police department,michigan,city/village agencies,http://www.cityofwhitecloud.org/directory/police-department-2/
whitehall police department,michigan,city/village agencies,https://cityofwhitehall.org/city-hall/police-department/
white lake township police department,michigan,township agencies,http://www.whitelakepolice.com/
white pigeon police department,michigan,city/village agencies,https://whitepigeonvillage.com/white-pigeon-police-department/
williamston police department,michigan,city/village agencies,http://new.williamston-mi.us/Departments/PoliceDepartment.aspx
wixom police department,michigan,city/village agencies,https://www.wixomgov.org/government/police-department
wolverine lake village police department,michigan,city/village agencies,https://www.wolverinelake.com/government/departments/police_department/index.php
woodhaven police department,michigan,city/village agencies,https://www.woodhavenmi.org/departments/police_department/index.php
woodland township police department,michigan,township agencies,https://www.michigantownships.org/twp_details.asp?fips=88440
wyandotte police department,michigan,city/village agencies,http://www.wyandotte.net/departments/public_safety/police_department.php
wyoming police department,michigan,city/village agencies,https://www.wyomingmi.gov/About-Wyoming/City-Departments/Public-Safety/Police
yale police department,michigan,city/village agencies,https://www.yalemi.us/2151/Police-Department
ypsilanti police department,michigan,city/village agencies,https://cityofypsilanti.com/269/Police-Department
zeeland police department,michigan,city/village agencies,https://www.cityofzeeland.com/213/Police-Department
