name,state,dept_type,url
east vincent township police department,pennsylvania,municipal agencies,https://www.eastvincent.org/?SEC=17F95829-7C35-4CF9-9092-6D0D0212AAB7
east washington police department,pennsylvania,municipal agencies,https://eastwash.com/police-department/
east whiteland township police department,pennsylvania,municipal agencies,https://www.eastwhiteland.org/196/Police-Department
ebensburg police department,pennsylvania,municipal agencies,https://ebensburgpa.com/police-department/
economy borough police department,pennsylvania,municipal agencies,http://www.economyborough.org/police-public-safety/police/
eddystone borough police department,pennsylvania,municipal agencies,http://eddystoneboro.org/departments/emergency-services/police/
edgewood police department,pennsylvania,municipal agencies,http://www.edgewood.pgh.pa.us/edgewoodpolice/index.htm
edinboro police department,pennsylvania,municipal agencies,https://www.edinboro.net/police
edwardsville borough police department,pennsylvania,municipal agencies,https://edwardsvilleborough.com/departments/police-department/
elderton borough police department,pennsylvania,municipal agencies,https://www.newsbreak.com/pennsylvania/elderton/accident
elizabeth police department,pennsylvania,municipal agencies,http://elizabethpa.net/police/
elizabethtown police department,pennsylvania,municipal agencies,https://www.etownonline.com/police-department
elk county sheriff's office,pennsylvania,county agencies,https://www.co.elk.pa.us/index.php/elk-county-sheriff-homepage
elkland police department,pennsylvania,municipal agencies,http://www.tiogacountypa.us/Departments/Emergency_Services/Pages/LawEnforcementAgencies.aspx
elk lick police department,pennsylvania,municipal agencies,https://www.odmp.org/agency/4936-elk-lick-township-police-department-pennsylvania
ellwood city police department,pennsylvania,municipal agencies,https://ellwoodcityborough.com/government/firepolice/
emlenton borough police department,pennsylvania,municipal agencies,https://www.emlentonborough.com/news-1
emmaus city police department,pennsylvania,municipal agencies,https://www.borough.emmaus.pa.us/police-department/
ephrata borough police department,pennsylvania,municipal agencies,https://lancaster.crimewatchpa.com/ephratapd
erie county sheriff's office,pennsylvania,county agencies,https://eriecountypa.gov/departments/sheriffs-office/
erie police department,pennsylvania,municipal agencies,https://epd.erie.pa.us/
everett police department,pennsylvania,municipal agencies,https://www.everettpolicema.com/
exeter township police,pennsylvania,municipal agencies,https://www.exetertownship.com/government/departments/police.php
factoryville police department,pennsylvania,municipal agencies,https://factoryville.org/
fairview police department,pennsylvania,municipal agencies,https://york.crimewatchpa.com/fairviewtwppd
falls township police department,pennsylvania,municipal agencies,https://www.fallstwp.com/departments/police.aspx
fawn township police department,pennsylvania,municipal agencies,https://www.odmp.org/agency/6334-fawn-township-police-department-pennsylvania
fayette county sheriff's office,pennsylvania,county agencies,https://www.fayettecountypa.org/542/Sheriff
ferguson township police department,pennsylvania,municipal agencies,https://www.twp.ferguson.pa.us/police-department
ferndale borough police department,pennsylvania,municipal agencies,https://www.ferndaleborough.com/
folcroft police department,pennsylvania,municipal agencies,https://ecode360.com/32714670
ford city police department,pennsylvania,municipal agencies,http://fordcityborough.org/departments/police-department/
forest city police department,pennsylvania,municipal agencies,https://forestcityborough.com/police
forest county sheriff's office,pennsylvania,county agencies,http://www.co.forest.pa.us/departments/sheriff.php
forest lake police department,pennsylvania,municipal agencies,http://www.flpd.com/159/Police
forks township police department,pennsylvania,municipal agencies,http://www.forkstownship.org/policeabout.html
fort indiantown gap township police department,pennsylvania,municipal agencies,https://en.wikipedia.org/wiki/Fort_Indiantown_Gap
forty fort borough police department,pennsylvania,municipal agencies,https://www.fortyfort.org/
fountain hill borough police department,pennsylvania,municipal agencies,https://www.fountainhill.org/departments/police-department/
frackville borough police department,pennsylvania,municipal agencies,http://www.frackvillepa.org/departments.html
franklin city police department,pennsylvania,municipal agencies,https://franklinpa.gov/police
franklin county sheriff's office,pennsylvania,county agencies,https://franklincountypa.gov/index.php?section=judicial_sheriff
franklin township police department,pennsylvania,municipal agencies,http://franklintownshipbeavercounty.com/township_government/police_department
freemansburg police department,pennsylvania,municipal agencies,https://boroughoffreemansburg.org/police.htm
freeport borough police department,pennsylvania,municipal agencies,https://freeportpa.com/departments/police/
fulton county sheriff's office,pennsylvania,county agencies,https://www.co.fulton.pa.us/sheriff.php
gaines police department,pennsylvania,municipal agencies,http://www.tiogacountypa.us/Departments/Emergency_Services/Pages/LawEnforcementAgencies.aspx
galeton police department,pennsylvania,municipal agencies,http://www.tiogapublishing.com/potter_leader_enterprise/galeton-borough-council-leadership-remains-same/article_0695291b-04e0-54a2-95c6-984da7d9de45.html
gallitzin police department,pennsylvania,municipal agencies,https://www.policeone.com/law-enforcement-directory/police-departments/gallitzin-borough-police-department-gallitzin-pa-JD2NLXPtspB5PFuu/
geistown borough police department,pennsylvania,municipal agencies,https://www.geistownborough.com/police
gettysburg borough police department,pennsylvania,municipal agencies,https://www.gettysburgpa.gov/policepublic-safety
girard police department,pennsylvania,municipal agencies,https://girardborough.com/
glassport police department,pennsylvania,municipal agencies,"https://en.wikipedia.org/wiki/Glassport,_Pennsylvania"
glenolden borough police department,pennsylvania,municipal agencies,http://www.glenoldenborough.com/borough-government/police-department/
gloucester township police department,pennsylvania,municipal agencies,https://gtpolice.com/
gordon borough police department,pennsylvania,municipal agencies,http://gordonborough.com/departments/police/
greencastle police department,pennsylvania,municipal agencies,https://police.greencastlepa.gov/
greene county sheriff's office,pennsylvania,county agencies,https://www.co.greene.pa.us/department-sheriff
greenfield township police department,pennsylvania,municipal agencies,https://www.greenfieldtownshippa.gov/town-hall/
greensburg police department,pennsylvania,municipal agencies,https://www.greensburgpa.org/police-department
greenville police department,pennsylvania,municipal agencies,https://greenvilleborough.com/greenville-police-department
halifax police department,pennsylvania,municipal agencies,https://dauphin.crimewatchpa.com/halifaxpd/4804
hampton township police department,pennsylvania,municipal agencies,https://www.hampton-pa.org/182/Police-Department
hanover borough police department,pennsylvania,municipal agencies,http://www.hanoverboroughpa.gov/Departments.html
harding police department,pennsylvania,municipal agencies,https://www.usacops.com/pa/p18643et/index.html
harmony police department,pennsylvania,municipal agencies,https://harmonytwp.com/policefire/
harrisburg area community college,pennsylvania,college and university agencies,https://www.hacc.edu/
harrisburg department of public safety,pennsylvania,municipal agencies,http://harrisburgpa.gov/
harrison township police department,pennsylvania,municipal agencies,http://harrisontwp.com/police-department/
harrisville police department,pennsylvania,municipal agencies,https://www.cityofharrisville.com/police-department
hartleton police department,pennsylvania,municipal agencies,https://www.unioncountypa.org/departments/planning/directory-of-local-municipalities/page.aspx?id=1261
hatboro police department,pennsylvania,municipal agencies,https://myhatboro.org/
hatfield township police department,pennsylvania,municipal agencies,http://hatfield.org/Police
haverford township police department,pennsylvania,municipal agencies,https://www.haverfordtownship.org/Police_Department/
hawley borough police department,pennsylvania,municipal agencies,https://www.wnep.com/article/news/local/hawley-police-delivering-groceries-to-homes/523-4c207068-d062-4748-ac8e-88ef56ceaab7
hazleton city police department,pennsylvania,municipal agencies,http://www.hazletoncity.org/Departments/police-department.html
hegins township police department,pennsylvania,municipal agencies,https://www.usdeputy.org/images/Documents/Testimonials/Hegins_Township_PD_PA.pdf
heidelberg borough police department,pennsylvania,municipal agencies,http://heidelbergborough.org/police-department/
hellam township police department,pennsylvania,municipal agencies,https://www.hellamtownship.com/?SEC=BC0F58A0-C687-402D-8B3A-79678D9711A5
hellertown police department,pennsylvania,municipal agencies,https://hellertownborough.org/
hempfield township police department,pennsylvania,municipal agencies,https://www.easthempfield.org/187/Police-Department
hermitage police department,pennsylvania,municipal agencies,https://www.hermitage.net/215/Police-Department
hickory township police department,pennsylvania,municipal agencies,https://www.hickorytownship.com/
highspire borough police department,pennsylvania,municipal agencies,https://dauphin.crimewatchpa.com/highspirepd/4805/content/crime
hollidaysburg borough police department,pennsylvania,municipal agencies,http://www.hollidaysburgpa.org/depts/Government/Pages/PoliceandPublicSafetyServices.aspx
homer city police department,pennsylvania,municipal agencies,https://sites.google.com/site/homercityborough/home
homestead borough police department,pennsylvania,municipal agencies,http://www.homesteadborough.com/government/departments/police.aspx
honesdale police department,pennsylvania,municipal agencies,http://honesdaleborough.com/departments-and-services/police-department/
hopewell township police department,pennsylvania,municipal agencies,https://www.hopewelltwp.com/183/Police-Department
horsham township police department,pennsylvania,municipal agencies,https://www.horsham.org/pView.aspx?id=10506&catid=611
hughestown borough police department,pennsylvania,municipal agencies,http://pittstonchamber.info/list/member/hughestown-borough-847
hummelstown borough police department,pennsylvania,municipal agencies,https://www.hummelstown.net/?SEC=D35092B1-4BCD-4595-A4CA-1BE352604CE1
huntingdon borough police department,pennsylvania,municipal agencies,https://huntingdonboro.com/police-department/
huntingdon county sheriff's office,pennsylvania,county agencies,http://www.huntingdoncounty.net/Dept/Sheriff/Pages/default.aspx
independence township police department,pennsylvania,municipal agencies,https://www.independencetwpbeavercounty.com/departments
indiana county sheriff's office,pennsylvania,county agencies,https://www.indianacountypa.gov/departments/sheriffs-office/
indiana township police department,pennsylvania,municipal agencies,https://policelocator.com/pa/indiana-township-police-department/
indiana university of pennsylvania,pennsylvania,college and university agencies,https://iup.edu/
industry borough police department,pennsylvania,municipal agencies,http://www.beavercountypa.gov/Depts/EMS/Pages/PoliceServices.aspx
ingram borough police department,pennsylvania,municipal agencies,https://allegheny.crimewatchpa.com/ingramboroughpd/17313
irwin borough police department,pennsylvania,municipal agencies,https://www.irwinborough.org/departments/police-department.php
jackson township police department,pennsylvania,municipal agencies,http://www.jacksontwppa.com/police.htm
jamestown police department,pennsylvania,municipal agencies,https://www.mcc.co.mercer.pa.us/DPS/mc.police.htm
jeannette police department,pennsylvania,municipal agencies,https://cityofjeannette.com/police-department.html
jefferson county sheriff's office,pennsylvania,county agencies,https://www.jeffersoncountypa.com/sheriff/
jefferson hills police department,pennsylvania,municipal agencies,https://www.jeffersonhillsboro.org/Police.aspx
jenkintown police department,pennsylvania,municipal agencies,https://jenkintownboro.com/police/
